Input,UnstructuredText,StructuredText,Material,Colour,Weight,Volume,Length,Width,Height,Parts
"Paladone Game Boy Heat Changing Coffee Mug - For Gamers and Coffee Enthusiasts
Material Ceramic
Colour Multi-colour
Brand Paladone
Item weight 0.35 Kilograms
Capacity 300 Millilitres
Item dimensions L x W x H 10 x 12 x 8 centimetres
HEAT CHANGE MUG: Enjoy retro refreshment while gaming with this Nintendo Game Boy heat change mug. Simply add a hot drink to see the screen of the classic handheld console load up with a game
HOT ITEM: For coffee lovers, the tea obsessed, or hot chocolate connoisseurs, the perfect mug makes every sip even better. Show off your style or give to friends for birthdays or any fun occasion
BOXED & READY TO GIVE: This 295 ml mug comes in a decorative box for gifting. Hand wash only to keep your collectible like new. Not safe for microwave use. Caffeine not included
OFFICIALLY LICENSED: This quality collectible is a unique addition to any fan's set. Give this cool collector's merchandise to mums, dads, fans, students, kids, boys & girls who love pop culture fun
ORIGINAL GIFTWARE: For those in the fandom looking for novelty items and all things geek, crazy, and unique, Paladone is your best source for top-selling toys, mugs, collectibles, and novelties
Brand Paladone
Model Number PP3374NN
Colour Multi-colour
Product Dimensions 10 x 12 x 8 cm; 350 Grams
Capacity 300 Millilitres
Material Ceramic
Compatible Models Té
Item Weight 350 g
","Paladone Game Boy Heat Changing Coffee Mug - For Gamers and Coffee Enthusiasts
HEAT CHANGE MUG: Enjoy retro refreshment while gaming with this Nintendo Game Boy heat change mug. Simply add a hot drink to see the screen of the classic handheld console load up with a game
HOT ITEM: For coffee lovers, the tea obsessed, or hot chocolate connoisseurs, the perfect mug makes every sip even better. Show off your style or give to friends for birthdays or any fun occasion
BOXED & READY TO GIVE: This 295 ml mug comes in a decorative box for gifting. Hand wash only to keep your collectible like new. Not safe for microwave use. Caffeine not included
OFFICIALLY LICENSED: This quality collectible is a unique addition to any fan's set. Give this cool collector's merchandise to mums, dads, fans, students, kids, boys & girls who love pop culture fun
ORIGINAL GIFTWARE: For those in the fandom looking for novelty items and all things geek, crazy, and unique, Paladone is your best source for top-selling toys, mugs, collectibles, and novelties
","Material Ceramic
Colour Multi-colour
Brand Paladone
Item weight 0.35 Kilograms
Capacity 300 Millilitres
Item dimensions L x W x H 10 x 12 x 8 centimetres
Brand Paladone
Model Number PP3374NN
Colour Multi-colour
Product Dimensions 10 x 12 x 8 cm; 350 Grams
Capacity 300 Millilitres
Material Ceramic
Compatible Models Té
Item Weight 350 g
",ceramic,other,350g,300ml,10,12,8,other
"Sass & Belle I Can't Adult Today Mug
Material Porcelain
Colour White/Gold/Black
Brand Sass & Belle
Weight 0.37 Kilograms
Capacity 400 Millilitres
Item dimensions L x W x H 9.7 x 12.5 x 10.2 centimetres
Gold Collection
Colour White, Gold, Black
Dimensions L9.5 x W13 cm
Capacity 400ml
Material Durable Porcelain
Manufacturer Sass & Belle
Part Number KD061
Product Dimensions 9.7 x 12.5 x 10.2 cm; 370 Grams
Item model number KD061
Colour White/Gold/Black
Material Porcelain
Item Package Quantity 1
Number Of Pieces 1
Batteries included? No
Batteries Required? No
Item Weight 370 g
","Sass & Belle I Can't Adult Today Mug
Gold Collection
Colour White, Gold, Black
Dimensions L9.5 x W13 cm
Capacity 400ml
Material Durable Porcelain
","Material Porcelain
Colour White/Gold/Black
Brand Sass & Belle
Weight 0.37 Kilograms
Capacity 400 Millilitres
Item dimensions L x W x H 9.7 x 12.5 x 10.2 centimetres
Manufacturer Sass & Belle
Part Number KD061
Product Dimensions 9.7 x 12.5 x 10.2 cm; 370 Grams
Item model number KD061
Colour White/Gold/Black
Material Porcelain
Item Package Quantity 1
Number Of Pieces 1
Batteries included? No
Batteries Required? No
Item Weight 370 g
",other,white,370g,400ml,9.7,12.5,10.2,other
"BigMouth Inc The Bite Me Shark Mug
Material Plastic
Brand Big Mouth Toys
Item weight 1.1 Pounds
Capacity 454 Grams
Item dimensions L x W x H 19.3 x 10.2 x 10.9 centimetres
Big Mouth Mug Shark Bite Me
Brand Big Mouth Toys
Model Number BMMU-BMS-MO
Product Dimensions 19.3 x 10.16 x 10.92 cm; 498.95 Grams
Capacity 454 Grams
Material Plastic
Auto Shutoff No
Item Weight 499 g
","BigMouth Inc The Bite Me Shark Mug
Big Mouth Mug Shark Bite Me
","Material Plastic
Brand Big Mouth Toys
Item weight 1.1 Pounds
Capacity 454 Grams
Item dimensions L x W x H 19.3 x 10.2 x 10.9 centimetres
Brand Big Mouth Toys
Model Number BMMU-BMS-MO
Product Dimensions 19.3 x 10.16 x 10.92 cm; 498.95 Grams
Capacity 454 Grams
Material Plastic
Auto Shutoff No
Item Weight 499 g
",plastic,other,499g,454g,19.3,10.2,10.9,other
"Blue Sky Designs HARRY POTTER SELF STIRRING CAULDRON MUG
Material Plastic
Colour Black
Brand Blue Sky Designs
Capacity 300 Millilitres
Theme Fantasy
Item dimensions L x W x H 12 x 13 x 13 centimetres
Diameter 0.12 Centimetres
Measures approx. 10.5cm (H) x 11cm (W) x 11cm (D)
Includes a lid to keep your liquid concoction from spilling!
Powered by magic! Nah batteries (2x AAA batteries)
Packaging may vary from any images shown
100% officially licensed merchandise
Brand Blue Sky Designs
Model Number SLHP392
Colour Black
Product Dimensions 12 x 13 x 13 cm; 230 Grams
Diameter 0.12 Centimetres
Capacity 300 Millilitres
Material Plastic
Item Weight 230 g
","Blue Sky Designs HARRY POTTER SELF STIRRING CAULDRON MUG
Measures approx. 10.5cm (H) x 11cm (W) x 11cm (D)
Includes a lid to keep your liquid concoction from spilling!
Powered by magic! Nah batteries (2x AAA batteries)
Packaging may vary from any images shown
100% officially licensed merchandise
","Material Plastic
Colour Black
Brand Blue Sky Designs
Capacity 300 Millilitres
Theme Fantasy
Item dimensions L x W x H 12 x 13 x 13 centimetres
Diameter 0.12 Centimetres
Brand Blue Sky Designs
Model Number SLHP392
Colour Black
Product Dimensions 12 x 13 x 13 cm; 230 Grams
Diameter 0.12 Centimetres
Capacity 300 Millilitres
Material Plastic
Item Weight 230 g
",plastic,black,230g,300ml,12,13,13,lid
"Cath Kidston China Stanley Mug Festive Party Animals 400ml in Pale Blue
Colour White
Brand Cath Kidston
Capacity 400 Millilitres
Cath Kidston China Stanley Mug Festive Party Animals 400ml in Pale Blue
Great Shape - large enough for a big cuppa when you need it most!.
Holds 400ml
Is Dishwasher and Microwave Safe
Measures 11cm Height x 9.5cm Width at the top and 6.5cm at the botton approx
Brand Cath Kidston
Colour White
Package Dimensions 14 x 13.7 x 13.6 cm; 390 Grams
Capacity 400 Millilitres
Item Weight 390 g
","Cath Kidston China Stanley Mug Festive Party Animals 400ml in Pale Blue
Cath Kidston China Stanley Mug Festive Party Animals 400ml in Pale Blue
Great Shape - large enough for a big cuppa when you need it most!.
Holds 400ml
Is Dishwasher and Microwave Safe
Measures 11cm Height x 9.5cm Width at the top and 6.5cm at the botton approx
","Colour White
Brand Cath Kidston
Capacity 400 Millilitres
Brand Cath Kidston
Colour White
Package Dimensions 14 x 13.7 x 13.6 cm; 390 Grams
Capacity 400 Millilitres
Item Weight 390 g
",other,white,390g,400ml,14,13.7,13.6,cup
"NEWANOVI Ceramic Cup Smooth Frosted Porcelain Mug, Coffee Mugs, Tea Cup, for Office and Home, Health Gift, Maximum Capacity 12.2oz, White, Single one
Material Ceramic
Colour White
Brand NEWANOVI
Item weight 350 Grams
Capacity 22 Grams
【HUMANIZED AND FASHION DESIGN】- NEWANOVI ceramic cup with ergonomic handle provide you the most comfortable grip, stable base for safe using. Smooth rim make you drinking comfortably. The fashion design add a splash of color to your home and office. It is also perfect to welcome guest.
【SUPERIOR QUALITY】- NEWANOVI mug cup is sturdy and durable with fine workmanship. Easy in cleaning, fired in high temperature, not easy to be broken, goes safe in dishwasher and Microwave.
【SAFE AND HEALTHY MATERIAL】- This porcelain mugs is made of high-grade china, FDA certified, lead and cadmium free, non-toxic and harmless. Allows you to use with confidence.
【MULTIPLE USAGES】- This porcelain mugs can hold 12.2 ounce drinks, Perfect for enjoying your coffee, tea, cocoa, hot chocolate or other hot and cold drinks. A great gift for birthday, Christmas, new year, anniversary, wedding, retirements, engagement, graduation, housewarming or other festivals.
【PACKAGE】- The package include a white Ceramic cup. Offering each customer the best products and service is our mission. we're including a 100% MONEY-BACK GUARANTEE with your purchase. If you received any broken items or have any doubt about the product, Please email us.
Brand NEWANOVI
Colour White
Package Dimensions 15.3 x 13.9 x 13.5 cm; 350 Grams
Capacity 22 Grams
Material Ceramic
Item Weight 350 g
","NEWANOVI Ceramic Cup Smooth Frosted Porcelain Mug, Coffee Mugs, Tea Cup, for Office and Home, Health Gift, Maximum Capacity 12.2oz, White, Single one
【HUMANIZED AND FASHION DESIGN】- NEWANOVI ceramic cup with ergonomic handle provide you the most comfortable grip, stable base for safe using. Smooth rim make you drinking comfortably. The fashion design add a splash of color to your home and office. It is also perfect to welcome guest.
【SUPERIOR QUALITY】- NEWANOVI mug cup is sturdy and durable with fine workmanship. Easy in cleaning, fired in high temperature, not easy to be broken, goes safe in dishwasher and Microwave.
【SAFE AND HEALTHY MATERIAL】- This porcelain mugs is made of high-grade china, FDA certified, lead and cadmium free, non-toxic and harmless. Allows you to use with confidence.
【MULTIPLE USAGES】- This porcelain mugs can hold 12.2 ounce drinks, Perfect for enjoying your coffee, tea, cocoa, hot chocolate or other hot and cold drinks. A great gift for birthday, Christmas, new year, anniversary, wedding, retirements, engagement, graduation, housewarming or other festivals.
【PACKAGE】- The package include a white Ceramic cup. Offering each customer the best products and service is our mission. we're including a 100% MONEY-BACK GUARANTEE with your purchase. If you received any broken items or have any doubt about the product, Please email us.
","Material Ceramic
Colour White
Brand NEWANOVI
Item weight 350 Grams
Capacity 22 Grams
Brand NEWANOVI
Colour White
Package Dimensions 15.3 x 13.9 x 13.5 cm; 350 Grams
Capacity 22 Grams
Material Ceramic
Item Weight 350 g
",ceramic,white,350g,360ml;12.2oz,15.3,13.9,13.5,handle;cup
"Amazon Brand - Umi Musical Guitar Coffee Mug with Lid and Handle, 400ml Ceramic Tea Cup
Material Ceramic
Colour Orange
Brand Umi
Capacity 400 Millilitres
CAPACITY: the capacity of this mug up to 14 ounce (400ml) is great for your daily need.
MATERIAL and NOTE: the coffee mug made of quality ceramic,it is durable and usable for hot and cold drinks.
VERSATILE: music porcelain coffee cup is not only for serving hot chocolate, coffee, soup, tea but also be use to as a unique vase, plant pot, pen, sweetie or tooth, brush holder.
UNIQUE and STYLISH: unique ceramic mug with 3D artistic handle and music note print design,it is very style for restaurants, diners, cafes, coffee shops,family lover and more.
SWEET GIFT: this unique tea mug with lid is s a perfect gift for music teacher,guitar player, husband, wife, friends, kids, Christmas, Birthday, Valentine's Day,Teachers' Day, Mother's Day, Father's Day, Anniversary Gift.
Brand Umi
Model Number CH19090CVC
Colour Orange
Package Dimensions 19.8 x 17.4 x 12 cm; 690 Grams
Capacity 400 Millilitres
Material Ceramic
Item Weight 690 g
","Amazon Brand - Umi Musical Guitar Coffee Mug with Lid and Handle, 400ml Ceramic Tea Cup
CAPACITY: the capacity of this mug up to 14 ounce (400ml) is great for your daily need.
MATERIAL and NOTE: the coffee mug made of quality ceramic,it is durable and usable for hot and cold drinks.
VERSATILE: music porcelain coffee cup is not only for serving hot chocolate, coffee, soup, tea but also be use to as a unique vase, plant pot, pen, sweetie or tooth, brush holder.
UNIQUE and STYLISH: unique ceramic mug with 3D artistic handle and music note print design,it is very style for restaurants, diners, cafes, coffee shops,family lover and more.
SWEET GIFT: this unique tea mug with lid is s a perfect gift for music teacher,guitar player, husband, wife, friends, kids, Christmas, Birthday, Valentine's Day,Teachers' Day, Mother's Day, Father's Day, Anniversary Gift.
","Material Ceramic
Colour Orange
Brand Umi
Capacity 400 Millilitres
Brand Umi
Model Number CH19090CVC
Colour Orange
Package Dimensions 19.8 x 17.4 x 12 cm; 690 Grams
Capacity 400 Millilitres
Material Ceramic
Item Weight 690 g
",ceramic,orange,690g,400ml;14oz,19.8,17.4,12,lid;handle;cup;brush
"Half Moon Bay MUGDPX03 Pixar Monsters Inc Scream Canister Shaped Heat Change Mug, Ceramic, 600 milliliters
Material Ceramic
Colour Yellow
Brand Half Moon Bay
Item weight 500 Grams
Capacity 600 Millilitres
Officially Licensed Monsters Inc Mugs from Half Moon Bay
Perfect for Cartoon fans
Ceramic mug. Packaged in a printed gift box.
Shaped like the scream canister in Monsters Inc
When hot liquid is poured in, the mug transforms to reveal the level of scream energy
officially licensed monsters inc mugs from half moon bay
perfect for cartoon fans
Brand Half Moon Bay
Model Number MUGDPX03
Colour Yellow
Package Dimensions 18.9 x 13.7 x 11.1 cm; 500 Grams
Capacity 600 Millilitres
Material Ceramic
Item Weight 500 g
","Half Moon Bay MUGDPX03 Pixar Monsters Inc Scream Canister Shaped Heat Change Mug, Ceramic, 600 milliliters
Officially Licensed Monsters Inc Mugs from Half Moon Bay
Perfect for Cartoon fans
Ceramic mug. Packaged in a printed gift box.
Shaped like the scream canister in Monsters Inc
When hot liquid is poured in, the mug transforms to reveal the level of scream energy
officially licensed monsters inc mugs from half moon bay
perfect for cartoon fans
","Material Ceramic
Colour Yellow
Brand Half Moon Bay
Item weight 500 Grams
Capacity 600 Millilitres
Brand Half Moon Bay
Model Number MUGDPX03
Colour Yellow
Package Dimensions 18.9 x 13.7 x 11.1 cm; 500 Grams
Capacity 600 Millilitres
Material Ceramic
Item Weight 500 g
",ceramic,yellow,500g,600ml,18.9,13.7,11.1,other
"Tirita Personalised Mug Initial with Name, Custom Gift for Mum, Dad, Kids or Girls. [03 - Pink Glitter Name] Printed Glitter, NOT Real Glitter
Material Ceramic
Colour 03 - Pink Glitter Name
Brand Tirita
Item weight 350 Grams
Personalised Mug with your initals or name, made of durable ceramic.
Click on “Customise Now” and add your initials, name or short text. Please note that this is PRINTED GLITTER, no real glitter.
Perfect personalised gift for her, and a great Christmas gift idea for girls or mums.
Printed both sides with vibrant colours.
A high-quality finish and durable construction that’s 100% dish washer proof.
Brand Tirita
Colour 03 - Pink Glitter Name
Item Weight 350 Grams
Material Ceramic
Item Weight 350 g
","Tirita Personalised Mug Initial with Name, Custom Gift for Mum, Dad, Kids or Girls. [03 - Pink Glitter Name] Printed Glitter, NOT Real Glitter
Personalised Mug with your initals or name, made of durable ceramic.
Click on “Customise Now” and add your initials, name or short text. Please note that this is PRINTED GLITTER, no real glitter.
Perfect personalised gift for her, and a great Christmas gift idea for girls or mums.
Printed both sides with vibrant colours.
A high-quality finish and durable construction that’s 100% dish washer proof.
","Material Ceramic
Colour 03 - Pink Glitter Name
Brand Tirita
Item weight 350 Grams
Brand Tirita
Colour 03 - Pink Glitter Name
Item Weight 350 Grams
Material Ceramic
Item Weight 350 g
",ceramic,pink,350g,other,other,other,other,other
"Maxwell & Williams DI0094 Smile Style Colourful Bird Mug in Gift Box, 'Tango' Toucan, Porcelain, Multi Colour, 370 ml
Material Porcelain
Brand Maxwell & Williams
Item weight 0.32 Kilograms
Capacity 400 Millilitres
Item dimensions L x W x H 12.5 x 8.5 x 9.5 centimetres
Brighten up your tea break: use this colourful porcelain coffee Mug to enjoy hot drinks, and watch the smiles spread around the room
Part of a collection, each mug features a print of artwork by this much-loved Australian artist
Meet tango: the star of this tea mug is tango, a toucan with a taste for vivid, kaleidoscopic colours
Mix and match 12 different designs across animal mugs and coasters, and enjoy a little taste of the summertime, any time
Microwave, oven, and dishwasher safe, you can reheat hot drinks and keep things sparkling clean with ease. Capacity: 370 ml
Brand Maxwell & Williams
Model Number DI0094
Product Dimensions 12.5 x 8.5 x 9.5 cm; 320 Grams
Capacity 400 Millilitres
Material Porcelain
Item Weight 320 g
","Maxwell & Williams DI0094 Smile Style Colourful Bird Mug in Gift Box, 'Tango' Toucan, Porcelain, Multi Colour, 370 ml
Brighten up your tea break: use this colourful porcelain coffee Mug to enjoy hot drinks, and watch the smiles spread around the room
Part of a collection, each mug features a print of artwork by this much-loved Australian artist
Meet tango: the star of this tea mug is tango, a toucan with a taste for vivid, kaleidoscopic colours
Mix and match 12 different designs across animal mugs and coasters, and enjoy a little taste of the summertime, any time
Microwave, oven, and dishwasher safe, you can reheat hot drinks and keep things sparkling clean with ease. Capacity: 370 ml
","Material Porcelain
Brand Maxwell & Williams
Item weight 0.32 Kilograms
Capacity 400 Millilitres
Item dimensions L x W x H 12.5 x 8.5 x 9.5 centimetres
Brand Maxwell & Williams
Model Number DI0094
Product Dimensions 12.5 x 8.5 x 9.5 cm; 320 Grams
Capacity 400 Millilitres
Material Porcelain
Item Weight 320 g
",other,other,320g,400ml,12.5,8.5,9.5,other
